,Customer ID,Total Unique Visits,First Visit Timestamp,Last Visit Timestamp,Channel,Geo Location,Total Unique Devices,Device Type,Total Unique Cookies,Exit Page,Total Sponsored Listings Viewed,Total Homepage Promos Seen,Total Product Searches Viewed,Total Session Cost,Avg Session Cost,Total Session Duration,Avg Session Duration,Total Page Views,Avg Page Views
329,U1329,9,2025-03-06 14:42:23,2025-05-27 15:00:12,email,Argentina,9,desktop,9,category,3,3,7,7.49,0.8322222222222222,0.0,,0,0.0
330,U1330,5,2025-04-10 17:03:07,2025-05-26 00:01:25,social,French Polynesia,5,mobile,5,home,0,3,0,3.09,0.618,0.0,,0,0.0
331,U1331,6,2025-03-31 10:57:46,2025-05-24 19:30:38,paid,Algeria,6,mobile,6,blog,4,1,3,9.06,1.51,0.0,,2,0.3333333333333333
332,U1332,3,2025-03-15 06:12:46,2025-05-27 09:38:16,email,Fiji,3,desktop,3,category,1,2,0,3.9,1.3,0.0,,0,0.0
333,U1333,5,2025-04-09 05:14:38,2025-05-26 04:12:38,organic,Costa Rica,5,desktop,5,landing,2,2,2,8.02,1.6039999999999999,0.0,,0,0.0
334,U1334,5,2025-04-03 12:29:32,2025-05-18 19:42:12,referral,Iraq,5,mobile,5,category,1,1,1,2.87,0.5740000000000001,0.0,,1,0.2
335,U1335,7,2025-03-09 04:23:19,2025-05-25 12:49:11,email,Argentina,7,mobile,7,home,0,0,3,3.3000000000000003,0.4714285714285715,0.0,,4,0.5714285714285714
336,U1336,7,2025-03-03 16:59:28,2025-05-13 12:02:44,referral,Angola,7,tablet,7,product,2,3,7,10.65,1.5214285714285716,0.0,,0,0.0
337,U1337,13,2025-03-13 00:30:18,2025-05-21 17:01:53,social,Australia,13,mobile,13,blog,7,4,9,20.68,1.5907692307692307,0.0,,10,0.7692307692307693
338,U1338,8,2025-03-23 22:08:47,2025-05-26 19:57:38,referral,Albania,8,tablet,8,blog,3,2,6,15.08,1.885,0.0,,2,0.25
339,U1339,9,2025-03-28 15:00:56,2025-05-16 04:41:29,referral,Papua New Guinea,9,tablet,9,home,0,2,7,4.81,0.5344444444444444,0.0,,0,0.0
340,U1340,10,2025-03-07 00:55:18,2025-05-20 10:23:58,referral,Bermuda,10,desktop,10,product,2,1,3,7.14,0.714,0.0,,2,0.2
341,U1341,9,2025-03-26 14:27:03,2025-05-26 06:22:36,email,Belarus,9,desktop,9,home,0,0,6,4.53,0.5033333333333334,0.0,,9,1.0
342,U1342,5,2025-04-10 11:29:58,2025-05-06 21:31:40,organic,Kazakhstan,5,mobile,5,home,0,1,1,2.0,0.4,0.0,,0,0.0
343,U1343,6,2025-03-16 19:27:04,2025-05-23 19:34:07,organic,Brunei Darussalam,6,tablet,6,home,0,0,3,3.66,0.61,0.0,,3,0.5
344,U1344,4,2025-03-12 11:05:43,2025-05-12 11:27:44,referral,Antigua and Barbuda,4,tablet,4,blog,0,0,1,0.45,0.1125,0.0,,1,0.25
345,U1345,5,2025-03-11 17:06:06,2025-05-29 11:42:37,organic,Cayman Islands,5,tablet,5,blog,0,5,2,3.73,0.746,0.0,,2,0.4
346,U1346,8,2025-03-12 10:21:33,2025-05-16 19:38:17,social,Holy See (Vatican City State),8,desktop,8,blog,7,2,7,23.16,2.895,0.0,,5,0.625
347,U1347,6,2025-03-05 17:21:54,2025-05-26 19:45:37,organic,Cambodia,6,mobile,6,blog,1,1,6,6.18,1.03,0.0,,1,0.16666666666666666
348,U1348,5,2025-03-12 21:02:40,2025-05-24 12:14:27,paid,Afghanistan,5,mobile,5,home,3,2,5,6.96,1.392,0.0,,1,0.2
349,U1349,6,2025-04-10 13:01:14,2025-05-27 09:49:17,referral,Aruba,6,tablet,6,landing,2,3,4,8.52,1.42,0.0,,4,0.6666666666666666
350,U1350,6,2025-04-13 16:24:41,2025-05-13 23:28:30,email,Syrian Arab Republic,6,tablet,6,landing,0,3,3,6.1499999999999995,1.025,0.0,,6,1.0
351,U1351,4,2025-04-01 13:48:31,2025-05-24 02:43:53,paid,Benin,4,mobile,4,blog,4,3,1,13.27,3.3175,0.0,,1,0.25
352,U1352,4,2025-03-23 14:30:54,2025-05-04 12:24:09,paid,Niger,4,desktop,4,home,1,3,3,8.42,2.105,0.0,,4,1.0
353,U1353,9,2025-03-03 09:47:51,2025-05-14 21:56:49,organic,Aruba,9,desktop,9,landing,0,6,8,12.07,1.3411111111111111,0.0,,3,0.3333333333333333
354,U1354,12,2025-03-02 19:29:25,2025-05-12 20:55:41,email,Moldova,12,mobile,12,blog,3,6,9,14.58,1.215,0.0,,0,0.0
355,U1355,6,2025-03-02 20:12:41,2025-05-26 04:23:16,organic,Cocos (Keeling) Islands,6,mobile,6,home,5,1,2,8.89,1.4816666666666667,0.0,,2,0.3333333333333333
356,U1356,2,2025-04-13 03:07:46,2025-05-18 08:15:44,email,Belize,2,mobile,2,blog,0,0,1,0.95,0.475,0.0,,1,0.5
357,U1357,9,2025-03-03 06:12:26,2025-05-23 16:32:44,referral,Anguilla,9,tablet,9,product,0,6,6,7.14,0.7933333333333333,0.0,,0,0.0
358,U1358,12,2025-03-12 03:08:28,2025-05-14 14:16:46,email,Anguilla,12,mobile,12,blog,0,7,11,11.120000000000001,0.9266666666666667,0.0,,3,0.25
359,U1359,4,2025-03-10 14:05:26,2025-05-26 16:51:59,paid,Azerbaijan,4,tablet,4,category,2,0,0,8.32,2.08,0.0,,4,1.0
360,U1360,5,2025-03-12 17:52:18,2025-05-20 08:46:38,email,Austria,5,desktop,5,blog,1,5,3,9.66,1.932,0.0,,3,0.6
361,U1361,7,2025-03-06 21:16:57,2025-05-13 01:11:44,social,Dominica,7,desktop,7,category,3,0,4,8.49,1.2128571428571429,0.0,,2,0.2857142857142857
362,U1362,4,2025-03-23 16:39:17,2025-04-17 00:12:05,organic,Antarctica (the territory South of 60 deg S),4,mobile,4,category,2,0,0,3.4000000000000004,0.8500000000000001,0.0,,1,0.25
363,U1363,4,2025-03-10 20:32:02,2025-05-26 00:53:34,email,Andorra,4,tablet,4,landing,2,4,0,10.28,2.57,0.0,,2,0.5
364,U1364,7,2025-03-13 04:36:08,2025-05-22 03:58:13,organic,Belize,7,tablet,7,product,0,3,4,4.3100000000000005,0.6157142857142858,0.0,,3,0.42857142857142855
365,U1365,10,2025-03-05 01:22:57,2025-05-20 12:34:34,paid,Afghanistan,10,mobile,10,category,1,4,7,7.43,0.743,0.0,,3,0.3
366,U1366,9,2025-03-06 20:13:04,2025-05-29 11:58:28,social,Afghanistan,9,desktop,9,blog,0,0,0,4.2,0.4666666666666667,0.0,,6,0.6666666666666666
367,U1367,7,2025-03-05 09:59:13,2025-05-11 18:25:15,paid,Bangladesh,7,desktop,7,home,3,3,3,12.360000000000001,1.7657142857142858,0.0,,0,0.0
368,U1368,5,2025-03-14 13:24:31,2025-05-25 06:32:20,email,Fiji,5,desktop,5,product,0,5,3,6.55,1.31,0.0,,3,0.6
369,U1369,7,2025-03-26 09:00:51,2025-05-08 17:11:11,email,Ecuador,7,mobile,7,category,0,2,7,9.71,1.3871428571428572,0.0,,5,0.7142857142857143
370,U1370,7,2025-03-13 23:36:12,2025-05-29 13:00:59,organic,Afghanistan,7,desktop,7,landing,2,6,2,9.86,1.4085714285714286,0.0,,0,0.0
371,U1371,5,2025-03-01 09:58:16,2025-05-07 14:56:21,organic,Isle of Man,5,desktop,5,category,2,0,3,6.91,1.3820000000000001,0.0,,2,0.4
372,U1372,7,2025-03-08 21:05:25,2025-05-26 15:50:38,paid,Antarctica (the territory South of 60 deg S),7,desktop,7,blog,1,4,6,5.57,0.7957142857142857,0.0,,1,0.14285714285714285
373,U1373,6,2025-03-12 23:34:45,2025-05-20 08:08:14,organic,Guinea,6,desktop,6,blog,1,0,3,3.7800000000000002,0.63,0.0,,3,0.5
374,U1374,5,2025-03-13 02:43:15,2025-05-14 13:29:24,referral,Algeria,5,tablet,5,blog,2,3,1,9.31,1.862,0.0,,3,0.6
375,U1375,11,2025-03-01 21:49:05,2025-05-19 06:04:19,organic,Angola,11,desktop,11,home,8,4,3,20.59,1.8718181818181818,0.0,,7,0.6363636363636364
376,U1376,4,2025-03-04 13:44:27,2025-05-08 08:33:00,social,Djibouti,4,tablet,4,category,2,2,2,8.459999999999999,2.1149999999999998,0.0,,3,0.75
377,U1377,9,2025-03-01 16:37:36,2025-05-24 11:03:06,referral,Congo,9,desktop,9,product,4,5,4,17.869999999999997,1.9855555555555553,0.0,,4,0.4444444444444444
378,U1378,8,2025-03-07 07:34:33,2025-05-06 06:04:08,social,Brunei Darussalam,8,mobile,8,home,0,5,4,10.08,1.26,0.0,,7,0.875
379,U1379,12,2025-03-19 15:02:47,2025-05-15 22:46:51,referral,Afghanistan,12,tablet,12,product,3,3,4,9.34,0.7783333333333333,0.0,,5,0.4166666666666667
380,U1380,6,2025-03-27 14:32:57,2025-05-22 21:38:15,social,Austria,6,desktop,6,home,0,3,5,2.83,0.4716666666666667,0.0,,2,0.3333333333333333
381,U1381,4,2025-04-05 02:17:25,2025-05-25 19:24:32,referral,Malaysia,4,tablet,4,category,0,3,1,5.26,1.315,0.0,,2,0.5
382,U1382,5,2025-03-01 12:01:19,2025-04-13 13:55:23,paid,Australia,5,tablet,5,category,1,1,5,3.68,0.736,0.0,,1,0.2
383,U1383,8,2025-03-03 11:07:15,2025-05-29 00:45:13,organic,Belarus,8,tablet,8,blog,4,4,4,19.52,2.44,0.0,,3,0.375
384,U1384,6,2025-03-03 07:58:43,2025-04-30 17:02:32,referral,Bhutan,6,desktop,6,blog,1,2,5,6.67,1.1116666666666666,0.0,,1,0.16666666666666666
385,U1385,11,2025-03-06 06:50:15,2025-05-30 18:50:58,email,Botswana,11,desktop,11,category,6,0,3,5.67,0.5154545454545455,0.0,,0,0.0
386,U1386,6,2025-03-04 05:41:47,2025-04-13 08:19:05,social,Belize,6,desktop,6,landing,0,0,0,0.42000000000000004,0.07,0.0,,3,0.5
387,U1387,3,2025-03-07 07:31:36,2025-05-22 07:15:57,referral,Honduras,3,tablet,3,blog,0,2,2,3.62,1.2066666666666668,0.0,,0,0.0
388,U1388,11,2025-03-07 09:18:08,2025-05-29 05:41:42,organic,Azerbaijan,11,desktop,11,blog,3,7,6,12.27,1.1154545454545455,0.0,,5,0.45454545454545453
389,U1389,4,2025-03-23 15:11:25,2025-05-13 00:12:05,organic,Isle of Man,4,tablet,4,product,2,2,2,3.1,0.775,0.0,,0,0.0
390,U1390,4,2025-03-02 00:42:54,2025-05-25 10:24:16,paid,Japan,4,desktop,4,blog,0,4,4,5.3999999999999995,1.3499999999999999,0.0,,0,0.0
391,U1391,4,2025-03-03 12:31:09,2025-05-05 14:40:20,organic,Bolivia,4,mobile,4,home,0,3,1,5.359999999999999,1.3399999999999999,0.0,,4,1.0
392,U1392,9,2025-03-02 04:38:04,2025-05-27 19:20:05,referral,Congo,9,tablet,9,landing,2,2,6,14.879999999999999,1.6533333333333333,0.0,,5,0.5555555555555556
393,U1393,5,2025-03-19 01:13:58,2025-04-30 06:41:14,paid,Equatorial Guinea,5,mobile,5,landing,3,2,0,7.65,1.53,0.0,,5,1.0
394,U1394,9,2025-03-05 06:41:32,2025-05-25 22:42:59,referral,Bahamas,9,desktop,9,blog,5,3,9,20.88,2.32,0.0,,5,0.5555555555555556
395,U1395,4,2025-03-15 07:29:16,2025-04-05 19:26:10,organic,Cameroon,4,tablet,4,category,1,1,4,5.41,1.3525,0.0,,0,0.0
396,U1396,10,2025-03-06 07:14:39,2025-05-28 04:57:32,email,Algeria,10,desktop,10,category,0,6,10,12.709999999999999,1.271,0.0,,7,0.7
397,U1397,6,2025-04-03 03:52:25,2025-05-16 05:47:50,organic,Bangladesh,6,mobile,6,category,4,0,1,8.43,1.405,0.0,,0,0.0
398,U1398,9,2025-03-05 02:18:53,2025-05-22 17:19:26,email,Greenland,9,mobile,9,home,0,2,5,3.62,0.40222222222222226,0.0,,3,0.3333333333333333
399,U1399,5,2025-03-01 08:36:53,2025-04-30 13:50:20,email,Croatia,5,mobile,5,product,0,3,0,2.55,0.51,0.0,,2,0.4
400,U1400,7,2025-04-05 05:25:30,2025-05-20 04:54:57,social,Albania,7,tablet,7,blog,0,1,7,2.4400000000000004,0.34857142857142864,0.0,,4,0.5714285714285714
401,U1401,7,2025-03-03 21:56:45,2025-05-14 07:49:14,organic,Algeria,7,desktop,7,category,0,3,0,8.370000000000001,1.195714285714286,0.0,,3,0.42857142857142855
402,U1402,3,2025-03-05 06:18:20,2025-03-28 14:00:10,social,Antarctica (the territory South of 60 deg S),3,desktop,3,category,0,3,1,5.119999999999999,1.7066666666666663,0.0,,2,0.6666666666666666
403,U1403,10,2025-03-10 19:47:25,2025-05-22 06:53:52,email,Angola,10,mobile,10,category,0,1,3,1.17,0.11699999999999999,0.0,,1,0.1
404,U1404,5,2025-03-14 07:48:02,2025-05-25 22:13:34,email,Bouvet Island (Bouvetoya),5,mobile,5,home,0,0,0,0.39,0.078,0.0,,3,0.6
405,U1405,8,2025-03-17 15:17:50,2025-05-09 00:36:54,referral,Dominican Republic,8,desktop,8,blog,3,1,8,9.97,1.24625,0.0,,3,0.375
406,U1406,9,2025-03-12 12:06:34,2025-05-25 16:53:38,paid,Bahrain,9,desktop,9,landing,0,2,2,6.0,0.6666666666666666,0.0,,5,0.5555555555555556
407,U1407,7,2025-03-05 11:38:33,2025-05-16 15:52:22,organic,Canada,7,desktop,7,home,2,4,0,8.719999999999999,1.2457142857142856,0.0,,4,0.5714285714285714
408,U1408,4,2025-04-26 17:00:36,2025-05-24 17:53:29,social,Brunei Darussalam,4,tablet,4,category,2,2,4,10.57,2.6425,0.0,,3,0.75
409,U1409,7,2025-03-17 06:08:54,2025-05-16 19:09:25,email,Bahrain,7,desktop,7,blog,2,2,0,5.41,0.7728571428571429,0.0,,3,0.42857142857142855
410,U1410,8,2025-03-18 09:05:48,2025-05-25 16:11:32,social,Gibraltar,8,mobile,8,home,2,2,2,8.3,1.0375,0.0,,2,0.25
411,U1411,8,2025-03-04 13:17:40,2025-05-29 10:31:01,organic,Cote d'Ivoire,8,mobile,8,blog,0,6,6,12.32,1.54,0.0,,2,0.25
412,U1412,5,2025-03-30 17:01:45,2025-05-26 06:50:30,paid,Cuba,5,mobile,5,landing,0,1,1,3.3099999999999996,0.6619999999999999,0.0,,2,0.4
413,U1413,9,2025-03-09 03:47:59,2025-05-30 19:52:13,email,Armenia,9,desktop,9,blog,0,9,5,10.629999999999999,1.181111111111111,0.0,,3,0.3333333333333333
414,U1414,7,2025-03-31 18:42:40,2025-05-18 02:37:52,referral,Faroe Islands,7,tablet,7,category,2,5,2,8.67,1.2385714285714287,0.0,,2,0.2857142857142857
415,U1415,13,2025-03-04 17:12:07,2025-05-29 23:08:53,organic,Anguilla,13,mobile,13,blog,3,5,4,13.01,1.0007692307692309,0.0,,6,0.46153846153846156
416,U1416,13,2025-03-01 19:53:07,2025-05-28 14:00:19,email,Mauritius,13,mobile,13,category,7,2,11,17.369999999999997,1.336153846153846,0.0,,5,0.38461538461538464
417,U1417,7,2025-03-30 01:49:31,2025-05-19 20:07:06,paid,American Samoa,7,tablet,7,category,1,2,1,3.31,0.47285714285714286,0.0,,3,0.42857142857142855
418,U1418,9,2025-03-15 11:51:00,2025-05-16 07:27:13,organic,Cote d'Ivoire,9,tablet,9,home,4,5,5,13.14,1.46,0.0,,1,0.1111111111111111
419,U1419,6,2025-03-19 05:42:51,2025-05-16 21:17:43,organic,Belize,6,desktop,6,category,2,0,0,5.0,0.8333333333333334,0.0,,2,0.3333333333333333
420,U1420,9,2025-03-13 11:04:01,2025-05-11 15:12:37,paid,Algeria,9,tablet,9,category,5,0,6,9.58,1.0644444444444445,0.0,,0,0.0
421,U1421,3,2025-03-22 21:25:52,2025-05-03 23:13:38,organic,Guadeloupe,3,mobile,3,blog,0,1,0,1.31,0.4366666666666667,0.0,,2,0.6666666666666666
422,U1422,10,2025-03-04 03:03:08,2025-05-14 01:32:58,referral,Angola,10,mobile,10,category,4,0,6,9.3,0.93,0.0,,2,0.2
423,U1423,6,2025-04-07 00:32:11,2025-05-24 04:07:39,social,Costa Rica,6,mobile,6,blog,2,1,2,8.370000000000001,1.3950000000000002,0.0,,5,0.8333333333333334
424,U1424,6,2025-03-11 13:08:44,2025-05-02 00:59:08,social,Bahrain,6,tablet,6,category,0,4,2,6.03,1.0050000000000001,0.0,,5,0.8333333333333334
425,U1425,7,2025-03-03 14:32:17,2025-05-20 05:49:33,paid,Antigua and Barbuda,7,tablet,7,blog,0,5,4,8.91,1.272857142857143,0.0,,0,0.0
426,U1426,6,2025-03-06 13:52:32,2025-05-28 11:35:18,paid,Bangladesh,6,desktop,6,blog,0,3,0,4.53,0.755,0.0,,0,0.0
427,U1427,9,2025-03-13 12:54:45,2025-05-23 11:15:47,organic,Algeria,9,desktop,9,category,3,3,8,11.73,1.3033333333333335,0.0,,5,0.5555555555555556
428,U1428,5,2025-03-21 01:07:57,2025-05-27 17:30:41,email,Bulgaria,5,tablet,5,home,2,2,2,9.260000000000002,1.8520000000000003,0.0,,4,0.8
429,U1429,14,2025-03-07 05:03:39,2025-05-28 09:09:31,email,Netherlands Antilles,14,desktop,14,home,5,6,9,18.61,1.3292857142857142,0.0,,5,0.35714285714285715
430,U1430,5,2025-03-28 22:52:59,2025-05-25 08:46:34,email,Armenia,5,desktop,5,home,5,5,2,16.21,3.242,0.0,,2,0.4
431,U1431,4,2025-04-14 07:16:17,2025-05-25 12:51:53,social,Guatemala,4,desktop,4,category,0,0,0,1.7,0.425,0.0,,2,0.5
432,U1432,8,2025-03-18 00:04:25,2025-05-27 09:04:10,email,Christmas Island,8,desktop,8,home,2,3,5,7.609999999999999,0.9512499999999999,0.0,,0,0.0
433,U1433,4,2025-03-18 19:27:22,2025-05-28 10:23:41,social,Bhutan,4,desktop,4,category,0,3,2,3.47,0.8675,0.0,,2,0.5
434,U1434,5,2025-03-05 05:44:44,2025-05-25 23:27:43,social,Dominican Republic,5,mobile,5,landing,2,3,4,6.74,1.348,0.0,,0,0.0
435,U1435,6,2025-03-07 11:31:28,2025-05-28 05:30:34,social,Cuba,6,mobile,6,category,2,0,6,10.459999999999999,1.7433333333333332,0.0,,4,0.6666666666666666
436,U1436,4,2025-04-05 19:12:28,2025-05-13 08:12:08,social,Belarus,4,tablet,4,blog,1,3,1,6.5200000000000005,1.6300000000000001,0.0,,0,0.0
437,U1437,9,2025-03-03 14:15:25,2025-05-15 16:23:29,email,Barbados,9,tablet,9,product,5,6,3,14.1,1.5666666666666667,0.0,,4,0.4444444444444444
438,U1438,9,2025-03-04 16:01:16,2025-05-08 20:19:18,email,Algeria,9,mobile,9,category,0,5,5,8.05,0.8944444444444445,0.0,,1,0.1111111111111111
439,U1439,8,2025-03-09 00:21:08,2025-05-09 06:45:55,paid,Bangladesh,8,desktop,8,product,0,5,2,9.9,1.2375,0.0,,3,0.375
440,U1440,8,2025-03-02 02:07:21,2025-05-21 09:50:13,social,Andorra,8,mobile,8,blog,0,1,5,4.18,0.5225,0.0,,3,0.375
441,U1441,9,2025-03-05 15:16:46,2025-05-26 16:06:47,organic,Cuba,9,desktop,9,landing,0,4,1,3.48,0.38666666666666666,0.0,,3,0.3333333333333333
442,U1442,6,2025-03-10 23:31:32,2025-05-07 00:37:27,organic,Gambia,6,desktop,6,landing,3,0,0,9.809999999999999,1.6349999999999998,0.0,,3,0.5
443,U1443,7,2025-03-05 17:23:49,2025-05-28 05:33:21,social,Albania,7,mobile,7,home,0,0,2,5.19,0.7414285714285714,0.0,,6,0.8571428571428571
444,U1444,11,2025-03-02 13:22:20,2025-05-21 02:35:17,referral,Chad,11,desktop,11,blog,3,9,8,23.3,2.118181818181818,0.0,,6,0.5454545454545454
445,U1445,5,2025-04-01 07:53:52,2025-05-19 04:32:32,email,Botswana,5,desktop,5,blog,0,0,3,1.32,0.264,0.0,,0,0.0
446,U1446,10,2025-03-02 03:55:07,2025-05-30 17:08:26,paid,British Indian Ocean Territory (Chagos Archipelago),10,tablet,10,product,2,4,5,12.77,1.277,0.0,,5,0.5
447,U1447,6,2025-03-05 06:23:06,2025-05-25 23:16:17,social,Bahrain,6,desktop,6,blog,0,3,0,1.0499999999999998,0.17499999999999996,0.0,,0,0.0
448,U1448,13,2025-03-10 04:46:15,2025-05-22 13:43:37,social,Nepal,13,mobile,13,blog,3,4,10,14.629999999999999,1.1253846153846152,0.0,,3,0.23076923076923078
449,U1449,7,2025-03-18 00:33:03,2025-05-22 16:15:54,social,Andorra,7,tablet,7,home,5,0,6,12.44,1.7771428571428571,0.0,,2,0.2857142857142857
450,U1450,6,2025-03-02 06:58:18,2025-05-02 04:41:14,email,Kiribati,6,desktop,6,blog,3,2,6,12.860000000000001,2.1433333333333335,0.0,,1,0.16666666666666666
451,U1451,4,2025-03-03 01:25:50,2025-05-13 16:27:38,paid,Djibouti,4,tablet,4,home,1,2,0,4.22,1.055,0.0,,1,0.25
452,U1452,11,2025-03-08 16:59:28,2025-05-10 10:05:28,email,Argentina,11,mobile,11,blog,3,5,2,9.97,0.9063636363636364,0.0,,0,0.0
453,U1453,10,2025-03-03 07:12:34,2025-05-25 04:19:53,email,Denmark,10,desktop,10,home,7,0,6,16.98,1.698,0.0,,4,0.4
454,U1454,10,2025-03-22 14:19:55,2025-05-28 00:36:20,social,Austria,10,desktop,10,category,3,4,6,14.25,1.425,0.0,,2,0.2
455,U1455,2,2025-03-18 19:41:31,2025-05-01 03:29:58,paid,Gibraltar,2,mobile,2,blog,0,0,2,1.5699999999999998,0.7849999999999999,0.0,,1,0.5
456,U1456,6,2025-03-07 06:34:05,2025-05-01 14:10:55,organic,Albania,6,mobile,6,blog,4,1,3,12.44,2.0733333333333333,0.0,,3,0.5
457,U1457,5,2025-03-08 14:08:11,2025-05-30 11:16:51,referral,China,5,mobile,5,blog,4,2,0,13.25,2.65,0.0,,5,1.0
458,U1458,5,2025-03-18 03:07:28,2025-05-10 09:20:49,organic,Chad,5,desktop,5,blog,1,1,2,3.49,0.6980000000000001,0.0,,1,0.2
459,U1459,6,2025-03-20 13:17:54,2025-05-23 17:35:49,paid,Faroe Islands,6,mobile,6,category,0,2,4,5.44,0.9066666666666667,0.0,,0,0.0
460,U1460,8,2025-03-16 03:13:23,2025-05-17 01:07:32,paid,Belgium,8,mobile,8,product,1,6,1,13.76,1.72,0.0,,7,0.875
461,U1461,8,2025-03-02 22:09:47,2025-05-29 11:19:34,paid,Belize,8,mobile,8,category,3,8,0,19.0,2.375,0.0,,6,0.75
462,U1462,5,2025-03-25 23:31:59,2025-04-28 20:08:29,organic,China,5,tablet,5,category,2,4,3,7.24,1.448,0.0,,1,0.2
463,U1463,5,2025-03-07 23:37:53,2025-04-15 13:27:05,referral,Congo,5,desktop,5,product,1,4,1,6.15,1.23,0.0,,0,0.0
464,U1464,10,2025-03-02 05:54:21,2025-05-29 21:00:59,referral,Albania,10,tablet,10,product,1,6,9,12.19,1.2189999999999999,0.0,,7,0.7
465,U1465,6,2025-03-19 20:35:04,2025-05-29 11:29:28,organic,Argentina,6,desktop,6,blog,0,0,0,0.0,0.0,0.0,,0,0.0
466,U1466,9,2025-03-06 14:27:41,2025-05-14 21:11:24,organic,Equatorial Guinea,9,desktop,9,blog,3,1,9,11.36,1.2622222222222221,0.0,,6,0.6666666666666666
467,U1467,4,2025-03-24 23:03:59,2025-05-29 11:10:38,social,Antigua and Barbuda,4,tablet,4,landing,0,4,3,4.49,1.1225,0.0,,0,0.0
468,U1468,6,2025-03-03 17:50:29,2025-05-08 14:24:06,organic,Eritrea,6,tablet,6,landing,1,2,1,5.1899999999999995,0.8649999999999999,0.0,,1,0.16666666666666666
469,U1469,5,2025-03-12 08:00:07,2025-05-04 07:58:50,social,American Samoa,5,tablet,5,category,4,2,2,9.66,1.932,0.0,,0,0.0
470,U1470,8,2025-03-09 23:05:17,2025-05-27 11:28:19,paid,Belgium,8,mobile,8,blog,2,1,3,7.68,0.96,0.0,,4,0.5
471,U1471,6,2025-03-25 13:13:57,2025-05-26 02:02:46,email,Chad,6,desktop,6,product,2,2,5,3.97,0.6616666666666667,0.0,,3,0.5
472,U1472,8,2025-03-11 14:37:37,2025-05-29 17:49:23,organic,Benin,8,desktop,8,home,2,2,2,11.82,1.4775,0.0,,4,0.5
473,U1473,8,2025-03-01 03:40:42,2025-05-19 06:19:30,email,Bhutan,8,desktop,8,landing,3,1,4,10.05,1.25625,0.0,,2,0.25
474,U1474,4,2025-04-20 23:15:00,2025-05-11 04:06:43,social,Israel,4,tablet,4,blog,0,2,2,1.51,0.3775,0.0,,0,0.0
475,U1475,7,2025-03-11 16:52:25,2025-05-08 08:32:55,organic,Burkina Faso,7,tablet,7,landing,1,6,5,13.44,1.92,0.0,,4,0.5714285714285714
476,U1476,6,2025-03-19 15:07:26,2025-05-27 14:26:56,paid,Bahamas,6,desktop,6,home,1,1,3,4.0,0.6666666666666666,0.0,,0,0.0
477,U1477,10,2025-03-17 03:06:07,2025-05-24 07:25:48,email,Antarctica (the territory South of 60 deg S),10,tablet,10,product,4,5,6,22.009999999999998,2.2009999999999996,0.0,,5,0.5
478,U1478,8,2025-03-01 16:50:21,2025-05-12 23:49:04,referral,Algeria,8,tablet,8,landing,2,3,5,6.36,0.795,0.0,,0,0.0
479,U1479,5,2025-03-21 11:49:29,2025-05-16 20:59:46,social,Albania,5,desktop,5,landing,2,4,3,9.83,1.966,0.0,,4,0.8
480,U1480,12,2025-04-02 01:33:01,2025-05-19 07:23:30,email,Azerbaijan,12,mobile,12,product,3,4,7,14.34,1.195,0.0,,8,0.6666666666666666
481,U1481,10,2025-03-10 17:25:48,2025-05-26 05:07:16,referral,Afghanistan,10,mobile,10,product,0,8,8,9.26,0.9259999999999999,0.0,,2,0.2
482,U1482,5,2025-04-05 18:30:13,2025-05-19 03:12:29,email,Egypt,5,desktop,5,home,0,0,2,4.51,0.9019999999999999,0.0,,5,1.0
483,U1483,8,2025-03-02 14:45:05,2025-05-18 21:32:22,organic,Afghanistan,8,mobile,8,blog,3,0,0,3.84,0.48,0.0,,2,0.25
484,U1484,10,2025-03-23 16:13:51,2025-05-30 10:30:49,organic,Belgium,10,tablet,10,landing,0,10,7,14.0,1.4,0.0,,1,0.1
485,U1485,6,2025-03-10 18:04:43,2025-05-25 01:46:23,organic,Cambodia,6,desktop,6,blog,0,3,3,5.1,0.85,0.0,,0,0.0
486,U1486,6,2025-03-04 01:58:22,2025-05-20 19:31:32,paid,Brunei Darussalam,6,desktop,6,blog,2,2,4,5.18,0.8633333333333333,0.0,,2,0.3333333333333333
487,U1487,7,2025-03-12 05:33:02,2025-05-27 00:47:00,paid,Chile,7,desktop,7,landing,1,4,3,5.53,0.79,0.0,,2,0.2857142857142857
488,U1488,5,2025-03-03 20:05:30,2025-05-13 03:12:20,email,Botswana,5,mobile,5,category,0,2,2,1.9,0.38,0.0,,2,0.4
489,U1489,12,2025-03-09 18:44:40,2025-05-30 04:44:05,paid,Central African Republic,12,desktop,12,category,0,3,3,3.09,0.2575,0.0,,0,0.0
490,U1490,4,2025-05-07 03:58:29,2025-05-30 11:12:16,referral,Czech Republic,4,tablet,4,category,3,3,4,14.450000000000001,3.6125000000000003,0.0,,0,0.0
491,U1491,5,2025-04-06 14:29:51,2025-05-11 11:00:36,organic,Bahrain,5,desktop,5,blog,3,3,3,6.209999999999999,1.2419999999999998,0.0,,0,0.0
492,U1492,11,2025-03-11 19:32:24,2025-05-02 08:12:23,paid,Benin,11,mobile,11,category,1,3,5,7.2,0.6545454545454545,0.0,,0,0.0
493,U1493,13,2025-03-12 06:32:49,2025-05-22 20:24:13,email,Afghanistan,13,mobile,13,blog,0,9,10,20.49,1.576153846153846,0.0,,6,0.46153846153846156
