transaction_id,order_id,product_id,quantity,total_product_price,Unit_price,return_stat,return_date
TX1421,ORD1421,P1100,1,5.23,5.23,Not Returned,
TX1422,ORD1422,P1118,3,31.05,10.35,Not Returned,
TX1423,ORD1423,P1354,3,459.57,153.19,Not Returned,
TX1424,ORD1424,P1719,3,100.23,33.41,Not Returned,
TX1425,ORD1425,P1839,2,125.42,62.71,Not Returned,
TX1425,ORD1425,P1724,3,797.16,265.72,Not Returned,
TX1425,ORD1425,P1993,1,43.67,43.67,Not Returned,
TX1426,ORD1426,P1259,3,188.13,62.71,Not Returned,
TX1427,ORD1427,P1829,1,25.92,25.92,Not Returned,
TX1427,ORD1427,P1414,3,109.11,36.37,Not Returned,
TX1428,ORD1428,P1474,3,154.29,51.43,Returned,1/6/2025 6:53
TX1429,ORD1429,P1820,2,10.5,5.25,Not Returned,
TX1430,ORD1430,P1329,2,380.96,190.48,Not Returned,
TX1430,ORD1430,P1377,3,314.22,104.74,Not Returned,
TX1431,ORD1431,P1543,3,319.44,106.48,Not Returned,
TX1431,ORD1431,P1760,1,80.14,80.14,Not Returned,
TX1432,ORD1432,P1613,2,172.08,86.04,Not Returned,
TX1433,ORD1433,P1418,2,121.8,60.9,Not Returned,
TX1433,ORD1433,P1888,3,85.44,28.48,Not Returned,
TX1433,ORD1433,P1165,1,16.81,16.81,Not Returned,
TX1434,ORD1434,P1068,2,40.24,20.12,Not Returned,
TX1435,ORD1435,P1444,1,50.73,50.73,Not Returned,
TX1435,ORD1435,P1570,2,253.16,126.58,Not Returned,
TX1436,ORD1436,P1239,1,136.49,136.49,Not Returned,
TX1436,ORD1436,P1467,2,259.8,129.9,Not Returned,
TX1437,ORD1437,P1972,3,310.47,103.49,Not Returned,
TX1438,ORD1438,P1538,2,992.76,496.38,Not Returned,
TX1438,ORD1438,P1681,3,70.68,23.56,Not Returned,
TX1438,ORD1438,P1210,2,261.6,130.8,Not Returned,
TX1439,ORD1439,P1711,1,46.96,46.96,Not Returned,
TX1439,ORD1439,P1515,1,28.88,28.88,Not Returned,
TX1440,ORD1440,P1524,2,212.88,106.44,Not Returned,
TX1441,ORD1441,P1384,2,285.52,142.76,Not Returned,
TX1441,ORD1441,P1151,2,108.76,54.38,Not Returned,
TX1442,ORD1442,P1099,1,455.45,455.45,Returned,12/5/2025 21:56
TX1443,ORD1443,P1503,3,570.24,190.08,Not Returned,
TX1443,ORD1443,P1193,2,545.1,272.55,Not Returned,
TX1444,ORD1444,P1980,3,539.25,179.75,Not Returned,
TX1445,ORD1445,P1278,1,70.34,70.34,Not Returned,
TX1445,ORD1445,P1058,1,38.28,38.28,Not Returned,
TX1445,ORD1445,P1200,1,27.58,27.58,Not Returned,
TX1446,ORD1446,P1607,2,365.38,182.69,Not Returned,
TX1447,ORD1447,P1512,2,172.38,86.19,Not Returned,
TX1448,ORD1448,P1676,3,550.83,183.61,Not Returned,
TX1449,ORD1449,P1931,1,283.15,283.15,Not Returned,
TX1449,ORD1449,P1661,3,80.25,26.75,Not Returned,
TX1449,ORD1449,P1767,1,24.86,24.86,Not Returned,
TX1450,ORD1450,P1309,2,43.84,21.92,Not Returned,
TX1450,ORD1450,P1364,1,423.27,423.27,Returned,11/4/2025 19:38
TX1450,ORD1450,P1888,2,56.96,28.48,Not Returned,
TX1451,ORD1451,P1107,3,60.99,20.33,Not Returned,
TX1451,ORD1451,P1222,3,325.02,108.34,Not Returned,
TX1451,ORD1451,P1836,1,276.96,276.96,Not Returned,
TX1452,ORD1452,P1159,2,178.06,89.03,Returned,12/5/2025 16:55
TX1452,ORD1452,P1239,2,272.98,136.49,Not Returned,
TX1452,ORD1452,P1645,2,131.4,65.7,Not Returned,
TX1453,ORD1453,P1118,1,10.35,10.35,Not Returned,
TX1454,ORD1454,P1483,2,630.86,315.43,Returned,14-04-2025 16:17
TX1455,ORD1455,P1200,1,27.58,27.58,Returned,24-05-2025 01:38
TX1455,ORD1455,P1164,2,45.84,22.92,Not Returned,
TX1456,ORD1456,P1112,2,27.96,13.98,Not Returned,
TX1457,ORD1457,P1420,2,14.2,7.1,Not Returned,
TX1457,ORD1457,P1294,1,52.31,52.31,Not Returned,
TX1458,ORD1458,P1501,2,6.42,3.21,Not Returned,
TX1458,ORD1458,P1845,3,93,31,Not Returned,
TX1458,ORD1458,P1357,1,20.52,20.52,Not Returned,
TX1459,ORD1459,P1415,2,192.38,96.19,Not Returned,
TX1459,ORD1459,P1577,1,122.92,122.92,Not Returned,
TX1459,ORD1459,P1658,3,1437.27,479.09,Not Returned,
TX1460,ORD1460,P1604,3,83.01,27.67,Not Returned,
TX1460,ORD1460,P1308,2,8.62,4.31,Returned,6/5/2025 4:37
TX1460,ORD1460,P1461,3,387.63,129.21,Returned,2/5/2025 4:37
TX1461,ORD1461,P1664,2,168.92,84.46,Not Returned,
TX1462,ORD1462,P1152,1,27.25,27.25,Returned,27-03-2025 17:08
TX1462,ORD1462,P1180,1,109.39,109.39,Not Returned,
TX1462,ORD1462,P1842,3,192.21,64.07,Not Returned,
TX1463,ORD1463,P1454,3,1405.65,468.55,Not Returned,
TX1464,ORD1464,P1699,1,4.54,4.54,Not Returned,
TX1464,ORD1464,P1203,2,51.7,25.85,Not Returned,
TX1465,ORD1465,P1203,1,25.85,25.85,Not Returned,
TX1466,ORD1466,P1105,1,216.78,216.78,Not Returned,
TX1466,ORD1466,P1282,3,422.7,140.9,Not Returned,
TX1466,ORD1466,P1688,3,86.31,28.77,Not Returned,
TX1467,ORD1467,P1490,3,71.49,23.83,Not Returned,
TX1467,ORD1467,P1919,1,39.24,39.24,Not Returned,
TX1468,ORD1468,P1148,1,14.95,14.95,Not Returned,
TX1468,ORD1468,P1922,1,36.37,36.37,Returned,25-03-2025 22:31
TX1469,ORD1469,P1238,3,116.07,38.69,Not Returned,
TX1469,ORD1469,P1170,1,45.25,45.25,Not Returned,
TX1470,ORD1470,P1344,1,33.37,33.37,Returned,3/4/2025 7:47
TX1470,ORD1470,P1489,3,157.32,52.44,Not Returned,
TX1471,ORD1471,P1251,1,17.83,17.83,Not Returned,
TX1471,ORD1471,P1385,1,13.02,13.02,Not Returned,
TX1471,ORD1471,P1171,3,132.27,44.09,Not Returned,
TX1472,ORD1472,P1735,3,184.89,61.63,Not Returned,
TX1472,ORD1472,P1271,2,95.62,47.81,Not Returned,
TX1472,ORD1472,P1184,1,46.03,46.03,Not Returned,
TX1473,ORD1473,P1859,1,41.14,41.14,Not Returned,
TX1474,ORD1474,P1256,2,42.76,21.38,Not Returned,
TX1474,ORD1474,P1966,1,31.46,31.46,Not Returned,
TX1475,ORD1475,P1451,3,511.56,170.52,Not Returned,
TX1475,ORD1475,P1976,2,72.22,36.11,Not Returned,
TX1475,ORD1475,P1614,3,490.05,163.35,Not Returned,
TX1476,ORD1476,P1721,3,387.42,129.14,Returned,26-04-2025 01:26
TX1476,ORD1476,P1524,3,319.32,106.44,Not Returned,
TX1477,ORD1477,P1189,1,407.16,407.16,Not Returned,
TX1477,ORD1477,P1265,2,381.92,190.96,Not Returned,
TX1478,ORD1478,P1399,2,130.34,65.17,Not Returned,
TX1478,ORD1478,P1031,3,129.09,43.03,Not Returned,
TX1478,ORD1478,P1108,1,66.32,66.32,Not Returned,
TX1479,ORD1479,P1801,3,170.67,56.89,Not Returned,
TX1480,ORD1480,P1112,1,13.98,13.98,Not Returned,
TX1480,ORD1480,P1521,1,221.03,221.03,Returned,7/4/2025 14:52
TX1481,ORD1481,P1878,3,193.8,64.6,Not Returned,
TX1481,ORD1481,P1228,2,72.46,36.23,Not Returned,
TX1481,ORD1481,P1000,1,34.42,34.42,Not Returned,
TX1482,ORD1482,P1792,3,194.55,64.85,Not Returned,
TX1482,ORD1482,P1439,3,221.97,73.99,Not Returned,
TX1483,ORD1483,P1915,3,430.98,143.66,Not Returned,
TX1484,ORD1484,P1460,2,34.5,17.25,Not Returned,
TX1485,ORD1485,P1113,3,268.8,89.6,Not Returned,
TX1485,ORD1485,P1915,2,287.32,143.66,Not Returned,
TX1485,ORD1485,P1982,1,3.09,3.09,Not Returned,
TX1486,ORD1486,P1914,2,20.78,10.39,Returned,11/4/2025 0:12
TX1487,ORD1487,P1571,2,58.84,29.42,Not Returned,
TX1487,ORD1487,P1874,3,234.03,78.01,Not Returned,
TX1487,ORD1487,P1680,2,7.8,3.9,Not Returned,
TX1488,ORD1488,P1478,1,13.98,13.98,Not Returned,
TX1488,ORD1488,P1496,2,348.22,174.11,Not Returned,
TX1489,ORD1489,P1076,2,19.24,9.62,Not Returned,
TX1489,ORD1489,P1971,2,195.06,97.53,Not Returned,
TX1489,ORD1489,P1928,2,18.32,9.16,Not Returned,
TX1490,ORD1490,P1745,3,351.03,117.01,Not Returned,
TX1490,ORD1490,P1791,1,462.21,462.21,Not Returned,
TX1490,ORD1490,P1639,1,14.55,14.55,Not Returned,
TX1491,ORD1491,P1604,1,27.67,27.67,Not Returned,
TX1491,ORD1491,P1982,3,9.27,3.09,Not Returned,
TX1491,ORD1491,P1990,2,743.32,371.66,Returned,24-04-2025 09:12
TX1492,ORD1492,P1396,3,119.97,39.99,Not Returned,
TX1492,ORD1492,P1243,3,82.95,27.65,Returned,7/4/2025 0:53
TX1493,ORD1493,P1947,1,12.07,12.07,Not Returned,
TX1494,ORD1494,P1098,3,238.05,79.35,Not Returned,
TX1495,ORD1495,P1204,3,506.76,168.92,Not Returned,
TX1496,ORD1496,P1714,1,71.07,71.07,Not Returned,
TX1496,ORD1496,P1241,1,160.94,160.94,Returned,10/5/2025 19:59
TX1496,ORD1496,P1945,1,6.95,6.95,Not Returned,
TX1497,ORD1497,P1606,3,373.68,124.56,Not Returned,
TX1498,ORD1498,P1249,3,1487.28,495.76,Returned,23-05-2025 00:27
TX1498,ORD1498,P1016,3,527.49,175.83,Not Returned,
TX1498,ORD1498,P1706,3,1209.57,403.19,Not Returned,
TX1499,ORD1499,P1247,2,126.96,63.48,Not Returned,
TX1500,ORD1500,P1803,2,270.42,135.21,Not Returned,
TX1500,ORD1500,P1583,2,240.88,120.44,Not Returned,
TX1500,ORD1500,P1890,3,536.1,178.7,Not Returned,
TX1501,ORD1501,P1431,2,59.12,29.56,Not Returned,
TX1501,ORD1501,P1776,2,66,33,Returned,4/5/2025 13:08
TX1502,ORD1502,P1711,1,46.96,46.96,Not Returned,
TX1503,ORD1503,P1786,1,23.3,23.3,Not Returned,
TX1504,ORD1504,P1605,1,72.3,72.3,Not Returned,
TX1504,ORD1504,P1576,3,104.34,34.78,Not Returned,
TX1505,ORD1505,P1956,1,44.81,44.81,Not Returned,
TX1506,ORD1506,P1688,3,86.31,28.77,Not Returned,
TX1506,ORD1506,P1675,1,111.46,111.46,Not Returned,
TX1507,ORD1507,P1754,2,375.6,187.8,Not Returned,
TX1508,ORD1508,P1529,3,1302.51,434.17,Not Returned,
TX1508,ORD1508,P1687,3,285.33,95.11,Not Returned,
TX1509,ORD1509,P1339,1,194.18,194.18,Not Returned,
TX1509,ORD1509,P1953,1,25.04,25.04,Not Returned,
TX1510,ORD1510,P1715,3,113.49,37.83,Not Returned,
TX1510,ORD1510,P1474,2,102.86,51.43,Not Returned,
TX1510,ORD1510,P1771,1,127.87,127.87,Returned,4/5/2025 5:46
TX1511,ORD1511,P1872,3,31.44,10.48,Not Returned,
TX1511,ORD1511,P1896,2,48.84,24.42,Not Returned,
TX1511,ORD1511,P1069,2,131.86,65.93,Not Returned,
TX1512,ORD1512,P1241,2,321.88,160.94,Not Returned,
TX1513,ORD1513,P1613,3,258.12,86.04,Not Returned,
TX1513,ORD1513,P1471,2,194.8,97.4,Not Returned,
TX1513,ORD1513,P1498,1,15.86,15.86,Not Returned,
TX1514,ORD1514,P1343,1,16,16,Not Returned,
TX1514,ORD1514,P1836,1,276.96,276.96,Not Returned,
TX1515,ORD1515,P1496,2,348.22,174.11,Not Returned,
TX1515,ORD1515,P1175,1,109.57,109.57,Not Returned,
TX1515,ORD1515,P1437,2,232.44,116.22,Not Returned,
TX1516,ORD1516,P1452,1,297.85,297.85,Not Returned,
TX1516,ORD1516,P1978,1,63.43,63.43,Not Returned,
TX1517,ORD1517,P1912,3,229.74,76.58,Not Returned,
TX1518,ORD1518,P1504,2,44.56,22.28,Returned,29-05-2025 18:24
TX1518,ORD1518,P1260,2,239.44,119.72,Returned,28-05-2025 18:24
TX1519,ORD1519,P1005,1,55.05,55.05,Returned,9/4/2025 14:55
TX1519,ORD1519,P1365,3,352.77,117.59,Not Returned,
TX1520,ORD1520,P1196,3,214.98,71.66,Not Returned,
TX1521,ORD1521,P1601,3,107.52,35.84,Not Returned,
TX1521,ORD1521,P1634,2,219.36,109.68,Not Returned,
TX1522,ORD1522,P1859,3,123.42,41.14,Not Returned,
TX1522,ORD1522,P1467,2,259.8,129.9,Not Returned,
TX1523,ORD1523,P1275,3,193.68,64.56,Not Returned,
TX1523,ORD1523,P1331,1,156.68,156.68,Not Returned,
TX1524,ORD1524,P1723,2,133.66,66.83,Returned,16-05-2025 08:53
TX1525,ORD1525,P1409,3,188.25,62.75,Not Returned,
TX1525,ORD1525,P1184,2,92.06,46.03,Not Returned,
TX1525,ORD1525,P1136,1,50.46,50.46,Not Returned,
TX1526,ORD1526,P1450,1,73.65,73.65,Not Returned,
TX1526,ORD1526,P1833,3,22.53,7.51,Not Returned,
TX1527,ORD1527,P1859,3,123.42,41.14,Returned,1/5/2025 4:18
TX1527,ORD1527,P1399,3,195.51,65.17,Not Returned,
TX1527,ORD1527,P1172,1,92.1,92.1,Not Returned,
TX1528,ORD1528,P1792,2,129.7,64.85,Returned,23-04-2025 20:16
TX1528,ORD1528,P1547,1,30.56,30.56,Not Returned,
TX1529,ORD1529,P1075,3,129.6,43.2,Not Returned,
TX1529,ORD1529,P1170,3,135.75,45.25,Not Returned,
TX1529,ORD1529,P1564,2,234.12,117.06,Not Returned,
TX1530,ORD1530,P1061,2,69.04,34.52,Not Returned,
TX1530,ORD1530,P1881,2,815.58,407.79,Not Returned,
TX1530,ORD1530,P1977,3,184.14,61.38,Not Returned,
TX1531,ORD1531,P1536,1,82.51,82.51,Returned,16-05-2025 08:46
TX1531,ORD1531,P1781,1,51.65,51.65,Returned,14-05-2025 08:46
TX1531,ORD1531,P1097,3,307.35,102.45,Not Returned,
TX1532,ORD1532,P1394,2,970.34,485.17,Returned,27-05-2025 03:36
TX1532,ORD1532,P1353,1,57.31,57.31,Not Returned,
TX1532,ORD1532,P1157,1,63.41,63.41,Not Returned,
TX1533,ORD1533,P1583,3,361.32,120.44,Not Returned,
TX1533,ORD1533,P1357,2,41.04,20.52,Not Returned,
TX1534,ORD1534,P1530,3,234.36,78.12,Returned,29-04-2025 18:37
TX1535,ORD1535,P1884,2,175.74,87.87,Not Returned,
TX1535,ORD1535,P1951,1,31.78,31.78,Returned,14-04-2025 14:14
TX1536,ORD1536,P1092,3,92.28,30.76,Not Returned,
TX1537,ORD1537,P1429,3,92.22,30.74,Not Returned,
TX1537,ORD1537,P1829,3,77.76,25.92,Not Returned,
TX1537,ORD1537,P1586,1,196.07,196.07,Not Returned,
TX1538,ORD1538,P1655,1,55.4,55.4,Not Returned,
TX1538,ORD1538,P1663,3,71.31,23.77,Not Returned,
TX1539,ORD1539,P1170,3,135.75,45.25,Not Returned,
TX1540,ORD1540,P1194,1,366.75,366.75,Not Returned,
TX1540,ORD1540,P1379,2,10.2,5.1,Not Returned,
TX1540,ORD1540,P1990,1,371.66,371.66,Returned,10/4/2025 2:33
TX1541,ORD1541,P1819,2,912.8,456.4,Not Returned,
TX1541,ORD1541,P1837,2,7.58,3.79,Not Returned,
TX1542,ORD1542,P1086,1,88.85,88.85,Not Returned,
TX1542,ORD1542,P1826,3,210.45,70.15,Not Returned,
TX1543,ORD1543,P1702,1,15.38,15.38,Not Returned,
TX1543,ORD1543,P1046,1,18.92,18.92,Not Returned,
TX1544,ORD1544,P1143,2,159.4,79.7,Returned,14-03-2025 03:12
TX1544,ORD1544,P1261,1,300.17,300.17,Not Returned,
TX1545,ORD1545,P1288,3,990.09,330.03,Returned,5/5/2025 12:02
TX1546,ORD1546,P1035,2,125.88,62.94,Not Returned,
TX1546,ORD1546,P1604,2,55.34,27.67,Not Returned,
TX1547,ORD1547,P1314,3,360.33,120.11,Not Returned,
TX1547,ORD1547,P1713,1,3.92,3.92,Not Returned,
TX1548,ORD1548,P1626,1,11.95,11.95,Not Returned,
TX1548,ORD1548,P1079,2,347.6,173.8,Returned,28-03-2025 13:40
TX1548,ORD1548,P1561,2,4.06,2.03,Returned,28-03-2025 13:40
TX1549,ORD1549,P1348,2,253.18,126.59,Returned,23-04-2025 03:44
TX1549,ORD1549,P1269,3,74.61,24.87,Not Returned,
TX1550,ORD1550,P1766,1,19.92,19.92,Not Returned,
TX1551,ORD1551,P1488,1,98.88,98.88,Not Returned,
TX1551,ORD1551,P1014,2,128.6,64.3,Not Returned,
TX1551,ORD1551,P1548,3,45.99,15.33,Not Returned,
TX1552,ORD1552,P1082,2,70.36,35.18,Not Returned,
TX1552,ORD1552,P1084,1,27.74,27.74,Not Returned,
TX1553,ORD1553,P1595,2,956.86,478.43,Not Returned,
TX1553,ORD1553,P1967,2,351.16,175.58,Not Returned,
TX1554,ORD1554,P1688,3,86.31,28.77,Not Returned,
TX1555,ORD1555,P1631,1,82.63,82.63,Not Returned,
TX1555,ORD1555,P1911,1,31.4,31.4,Not Returned,
TX1556,ORD1556,P1106,1,84.66,84.66,Not Returned,
TX1557,ORD1557,P1012,1,35.91,35.91,Not Returned,
TX1557,ORD1557,P1461,3,387.63,129.21,Not Returned,
TX1558,ORD1558,P1455,2,66.66,33.33,Not Returned,
TX1559,ORD1559,P1754,3,563.4,187.8,Not Returned,
TX1560,ORD1560,P1713,2,7.84,3.92,Not Returned,
TX1560,ORD1560,P1080,1,44.91,44.91,Not Returned,
TX1560,ORD1560,P1537,3,128.28,42.76,Not Returned,
TX1561,ORD1561,P1114,3,447.42,149.14,Not Returned,
TX1561,ORD1561,P1036,1,72.41,72.41,Not Returned,
TX1561,ORD1561,P1503,3,570.24,190.08,Returned,19-05-2025 14:10
TX1562,ORD1562,P1467,3,389.7,129.9,Not Returned,
TX1562,ORD1562,P1162,2,179.38,89.69,Not Returned,
TX1563,ORD1563,P1827,3,55.32,18.44,Not Returned,
TX1563,ORD1563,P1211,1,14.27,14.27,Returned,1/5/2025 3:33
TX1563,ORD1563,P1286,3,58.98,19.66,Returned,1/5/2025 3:33
TX1564,ORD1564,P1322,1,162.86,162.86,Not Returned,
TX1565,ORD1565,P1298,1,128.59,128.59,Not Returned,
TX1565,ORD1565,P1527,1,61.78,61.78,Returned,19-04-2025 18:10
TX1566,ORD1566,P1004,2,40.32,20.16,Not Returned,
TX1566,ORD1566,P1410,3,98.07,32.69,Not Returned,
TX1567,ORD1567,P1653,2,44.54,22.27,Not Returned,
TX1567,ORD1567,P1578,2,102.8,51.4,Not Returned,
TX1568,ORD1568,P1047,1,331.81,331.81,Not Returned,
TX1568,ORD1568,P1025,2,99.3,49.65,Not Returned,
TX1568,ORD1568,P1055,3,392.97,130.99,Not Returned,
TX1569,ORD1569,P1134,2,46.34,23.17,Not Returned,
TX1570,ORD1570,P1957,3,155.22,51.74,Not Returned,
TX1571,ORD1571,P1986,1,4.53,4.53,Not Returned,
TX1571,ORD1571,P1532,1,451.25,451.25,Not Returned,
TX1571,ORD1571,P1405,1,88.56,88.56,Returned,14-04-2025 23:30
TX1572,ORD1572,P1674,3,359.04,119.68,Not Returned,
TX1572,ORD1572,P1805,3,31.53,10.51,Not Returned,
TX1572,ORD1572,P1742,2,220.88,110.44,Not Returned,
TX1573,ORD1573,P1149,2,76.52,38.26,Not Returned,
TX1573,ORD1573,P1955,2,176.88,88.44,Not Returned,
TX1573,ORD1573,P1015,1,43.08,43.08,Not Returned,
TX1574,ORD1574,P1780,2,29.1,14.55,Not Returned,
TX1575,ORD1575,P1285,3,34.17,11.39,Not Returned,
TX1575,ORD1575,P1827,1,18.44,18.44,Not Returned,
TX1576,ORD1576,P1722,1,64.13,64.13,Not Returned,
TX1577,ORD1577,P1937,2,628.72,314.36,Not Returned,
TX1578,ORD1578,P1632,3,233.67,77.89,Not Returned,
TX1578,ORD1578,P1050,3,509.1,169.7,Not Returned,
TX1579,ORD1579,P1723,3,200.49,66.83,Not Returned,
TX1580,ORD1580,P1332,3,1491.69,497.23,Not Returned,
TX1581,ORD1581,P1447,1,434.81,434.81,Not Returned,
TX1581,ORD1581,P1160,1,4.18,4.18,Not Returned,
TX1581,ORD1581,P1527,1,61.78,61.78,Returned,30-05-2025 21:49
TX1582,ORD1582,P1600,3,147.69,49.23,Returned,3/6/2025 11:19
TX1582,ORD1582,P1470,1,30.86,30.86,Returned,31-05-2025 11:19
TX1582,ORD1582,P1298,3,385.77,128.59,Not Returned,
TX1583,ORD1583,P1960,2,122.56,61.28,Not Returned,
TX1584,ORD1584,P1467,3,389.7,129.9,Not Returned,
TX1584,ORD1584,P1851,3,92.28,30.76,Not Returned,
TX1585,ORD1585,P1877,2,513.12,256.56,Not Returned,
TX1586,ORD1586,P1795,3,114.96,38.32,Not Returned,
TX1587,ORD1587,P1991,3,424.89,141.63,Not Returned,
TX1587,ORD1587,P1282,2,281.8,140.9,Not Returned,
TX1587,ORD1587,P1145,3,97.08,32.36,Not Returned,
TX1588,ORD1588,P1999,2,28.92,14.46,Returned,7/4/2025 14:16
TX1589,ORD1589,P1046,3,56.76,18.92,Not Returned,
TX1589,ORD1589,P1246,2,221.82,110.91,Not Returned,
TX1589,ORD1589,P1922,1,36.37,36.37,Not Returned,
TX1590,ORD1590,P1525,1,21.66,21.66,Not Returned,
TX1590,ORD1590,P1423,3,153.42,51.14,Not Returned,
TX1591,ORD1591,P1335,1,44.84,44.84,Not Returned,
TX1591,ORD1591,P1982,3,9.27,3.09,Not Returned,
TX1591,ORD1591,P1658,1,479.09,479.09,Not Returned,
TX1592,ORD1592,P1259,2,125.42,62.71,Not Returned,
TX1592,ORD1592,P1491,3,584.19,194.73,Not Returned,
TX1593,ORD1593,P1527,2,123.56,61.78,Not Returned,
TX1593,ORD1593,P1874,3,234.03,78.01,Not Returned,
TX1593,ORD1593,P1454,1,468.55,468.55,Not Returned,
TX1594,ORD1594,P1661,3,80.25,26.75,Not Returned,
TX1595,ORD1595,P1124,3,24.24,8.08,Not Returned,
TX1595,ORD1595,P1594,1,65.81,65.81,Not Returned,
TX1596,ORD1596,P1970,2,133.9,66.95,Not Returned,
TX1596,ORD1596,P1426,2,287.48,143.74,Not Returned,
TX1596,ORD1596,P1609,2,51.08,25.54,Not Returned,
TX1597,ORD1597,P1199,3,134.01,44.67,Not Returned,
TX1597,ORD1597,P1419,2,153.28,76.64,Not Returned,
TX1597,ORD1597,P1064,3,352.02,117.34,Not Returned,
TX1598,ORD1598,P1715,3,113.49,37.83,Returned,18-04-2025 07:00
TX1598,ORD1598,P1056,2,432.98,216.49,Not Returned,
TX1599,ORD1599,P1154,1,60.49,60.49,Not Returned,
TX1600,ORD1600,P1536,1,82.51,82.51,Not Returned,
TX1601,ORD1601,P1409,1,62.75,62.75,Not Returned,
TX1601,ORD1601,P1429,2,61.48,30.74,Returned,24-03-2025 18:37
TX1601,ORD1601,P1190,2,88.28,44.14,Not Returned,
TX1602,ORD1602,P1445,3,441.03,147.01,Not Returned,
TX1602,ORD1602,P1634,1,109.68,109.68,Not Returned,
TX1603,ORD1603,P1056,1,216.49,216.49,Not Returned,
TX1604,ORD1604,P1165,2,33.62,16.81,Returned,20-03-2025 11:16
TX1605,ORD1605,P1809,2,413,206.5,Not Returned,
TX1606,ORD1606,P1935,1,86.05,86.05,Not Returned,
TX1606,ORD1606,P1400,1,10.03,10.03,Not Returned,
TX1607,ORD1607,P1164,1,22.92,22.92,Not Returned,
TX1608,ORD1608,P1203,1,25.85,25.85,Not Returned,
TX1608,ORD1608,P1245,3,217.05,72.35,Not Returned,
TX1608,ORD1608,P1571,1,29.42,29.42,Not Returned,
TX1609,ORD1609,P1744,1,349.99,349.99,Not Returned,
TX1609,ORD1609,P1933,1,21.23,21.23,Returned,1/4/2025 23:10
TX1610,ORD1610,P1382,3,155.67,51.89,Not Returned,
TX1611,ORD1611,P1883,2,77.62,38.81,Not Returned,
TX1611,ORD1611,P1842,2,128.14,64.07,Not Returned,
TX1611,ORD1611,P1209,3,1118.19,372.73,Not Returned,
TX1612,ORD1612,P1034,3,383.85,127.95,Not Returned,
TX1612,ORD1612,P1266,2,37.8,18.9,Returned,19-03-2025 21:04
TX1613,ORD1613,P1586,3,588.21,196.07,Not Returned,
TX1613,ORD1613,P1256,3,64.14,21.38,Not Returned,
TX1614,ORD1614,P1971,3,292.59,97.53,Not Returned,
TX1614,ORD1614,P1362,2,154.12,77.06,Not Returned,
TX1614,ORD1614,P1232,3,186.6,62.2,Not Returned,
TX1615,ORD1615,P1535,3,93.75,31.25,Not Returned,
TX1616,ORD1616,P1517,1,90.11,90.11,Not Returned,
TX1617,ORD1617,P1605,2,144.6,72.3,Not Returned,
TX1617,ORD1617,P1026,1,74.02,74.02,Returned,7/4/2025 17:56
TX1617,ORD1617,P1604,1,27.67,27.67,Returned,3/4/2025 17:56
TX1618,ORD1618,P1002,1,43.82,43.82,Returned,3/5/2025 12:38
TX1618,ORD1618,P1980,1,179.75,179.75,Not Returned,
TX1619,ORD1619,P1476,3,529.11,176.37,Returned,1/4/2025 19:28
TX1619,ORD1619,P1819,2,912.8,456.4,Not Returned,
TX1619,ORD1619,P1167,3,25.74,8.58,Not Returned,
TX1620,ORD1620,P1293,2,209.48,104.74,Returned,3/6/2025 22:25
TX1620,ORD1620,P1527,2,123.56,61.78,Not Returned,
TX1621,ORD1621,P1703,2,44.08,22.04,Not Returned,
TX1621,ORD1621,P1944,1,3.86,3.86,Not Returned,
TX1621,ORD1621,P1400,2,20.06,10.03,Not Returned,
TX1622,ORD1622,P1036,3,217.23,72.41,Returned,21-05-2025 12:18
TX1622,ORD1622,P1175,1,109.57,109.57,Not Returned,
TX1622,ORD1622,P1153,1,347.53,347.53,Not Returned,
TX1623,ORD1623,P1770,1,144.1,144.1,Returned,21-03-2025 21:26
TX1623,ORD1623,P1103,3,964.77,321.59,Not Returned,
TX1624,ORD1624,P1709,1,126.47,126.47,Not Returned,
TX1624,ORD1624,P1170,3,135.75,45.25,Not Returned,
TX1624,ORD1624,P1839,2,125.42,62.71,Not Returned,
TX1625,ORD1625,P1530,1,78.12,78.12,Not Returned,
TX1625,ORD1625,P1339,1,194.18,194.18,Not Returned,
TX1626,ORD1626,P1866,2,323.2,161.6,Not Returned,
TX1627,ORD1627,P1839,1,62.71,62.71,Not Returned,
TX1627,ORD1627,P1802,2,55.26,27.63,Returned,9/4/2025 14:05
TX1627,ORD1627,P1191,3,35.28,11.76,Not Returned,
TX1628,ORD1628,P1067,2,93.1,46.55,Not Returned,
TX1629,ORD1629,P1661,3,80.25,26.75,Not Returned,
TX1629,ORD1629,P1940,3,222.99,74.33,Not Returned,
TX1629,ORD1629,P1870,1,85.16,85.16,Not Returned,
TX1630,ORD1630,P1412,1,204.45,204.45,Not Returned,
TX1631,ORD1631,P1343,3,48,16,Not Returned,
TX1632,ORD1632,P1116,3,379.32,126.44,Not Returned,
TX1632,ORD1632,P1120,1,28.62,28.62,Not Returned,
TX1633,ORD1633,P1097,1,102.45,102.45,Not Returned,
TX1633,ORD1633,P1712,2,469.3,234.65,Not Returned,
TX1633,ORD1633,P1292,2,232.82,116.41,Not Returned,
TX1634,ORD1634,P1067,3,139.65,46.55,Not Returned,
TX1634,ORD1634,P1789,3,414.24,138.08,Not Returned,
TX1634,ORD1634,P1284,1,199.79,199.79,Not Returned,
